mission,date,date_time,latitude,longitude,sample_type,sample_source,snow_thickness,code_operation,station,station_type,cast,bottle,bottom_depth_m,depth_m,filter_type,quality_flag,dilution_factor,no3_um_l,no2_um_l,no2_and_no3,po4_um_l,sioh4_um_l,n_ice_samples_ice_camp_2016,method,pi
amundsen_2016,2016-07-04,2016-07-04T03:00:00Z,70.5135,-63.4069166666667,water,rosette,NA,GE_0117-1,G602,NUT,151,14,2115,69.884,gff,NA,NA,9.876,0.011,NA,0.893,14.357,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T03:00:00Z,70.5135,-63.4069166666667,water,rosette,NA,GE_0117-1,G602,NUT,151,13,2115,79.931,gff,NA,NA,8.414,0.015,NA,0.788,10.72,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T03:00:00Z,70.5135,-63.4069166666667,water,rosette,NA,GE_0117-1,G602,NUT,151,12,2115,99.092,gff,NA,NA,7.927,0.021,NA,0.754,9.602,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T03:00:00Z,70.5135,-63.4069166666667,water,rosette,NA,GE_0117-1,G602,NUT,151,11,2115,148.422,gff,NA,NA,10.399,0.011,NA,0.827,11.491,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T03:00:00Z,70.5135,-63.4069166666667,water,rosette,NA,GE_0117-1,G602,NUT,151,10,2115,198.294,gff,NA,NA,12.63,0.018,NA,0.891,13.55,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T03:00:00Z,70.5135,-63.4069166666667,water,rosette,NA,GE_0117-1,G602,NUT,151,9,2115,247.43,gff,NA,NA,14.855,0.011,NA,0.97,16.258,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T03:00:00Z,70.5135,-63.4069166666667,water,rosette,NA,GE_0117-1,G602,NUT,151,8,2115,296.818,gff,NA,NA,15.692,0.006,NA,0.992,17.936,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T03:00:00Z,70.5135,-63.4069166666667,water,rosette,NA,GE_0117-1,G602,NUT,151,7,2115,395.979,gff,NA,NA,16.062,0.01,NA,0.999,19.266,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T03:00:00Z,70.5135,-63.4069166666667,water,rosette,NA,GE_0117-1,G602,NUT,151,6,2115,495.268,gff,NA,NA,16.714,0.008,NA,1.031,20.992,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T03:00:00Z,70.5135,-63.4069166666667,water,rosette,NA,GE_0117-1,G602,NUT,151,5,2115,593.623,gff,NA,NA,17.204,0.006,NA,1.07,24.169,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T03:00:00Z,70.5135,-63.4069166666667,water,rosette,NA,GE_0117-1,G602,NUT,151,4,2115,692.616,gff,NA,NA,17.726,0.004,NA,1.119,28.458,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T03:00:00Z,70.5135,-63.4069166666667,water,rosette,NA,GE_0117-1,G602,NUT,151,3,2115,791.35,gff,NA,NA,18.185,0.007,NA,1.164,33.66,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T03:00:00Z,70.5135,-63.4069166666667,water,rosette,NA,GE_0117-1,G602,NUT,151,2,2115,889.578,gff,NA,NA,18.728,0.002,NA,1.215,38.614,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T03:00:00Z,70.5135,-63.4069166666667,water,rosette,NA,GE_0117-1,G602,NUT,151,1,2115,992.377,gff,NA,NA,19.185,0.002,NA,1.266,43.049,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T06:43:00Z,70.50173333333333,-63.0431333333333,water,rosette,NA,GE_0118-2,G603,Basic,152,19,2216,1.029,gff,NA,NA,2.51,0.067,NA,0.543,6.911,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T06:43:00Z,70.50173333333333,-63.0431333333333,water,rosette,NA,GE_0118-2,G603,Basic,152,17,2216,5.131,gff,NA,NA,2.741,0.082,NA,0.563,7.195,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T06:43:00Z,70.50173333333333,-63.0431333333333,water,rosette,NA,GE_0118-2,G603,Basic,152,15,2216,10.016,gff,NA,NA,3.998,0.107,NA,0.634,8.426,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T06:43:00Z,70.50173333333333,-63.0431333333333,water,rosette,NA,GE_0118-2,G603,Basic,152,13,2216,14.558,gff,NA,NA,4.605,0.113,NA,0.671,9.11,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T06:43:00Z,70.50173333333333,-63.0431333333333,water,rosette,NA,GE_0118-2,G603,Basic,152,11,2216,19.969,gff,NA,NA,5.007,0.122,NA,0.672,8.822,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T06:43:00Z,70.50173333333333,-63.0431333333333,water,rosette,NA,GE_0118-2,G603,Basic,152,9,2216,24.691,gff,NA,NA,5.881,0.149,NA,0.721,9.737,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T06:43:00Z,70.50173333333333,-63.0431333333333,water,rosette,NA,GE_0118-2,G603,Basic,152,7,2216,29.348,gff,NA,NA,7.495,0.128,NA,0.803,11.632,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T06:43:00Z,70.50173333333333,-63.0431333333333,water,rosette,NA,GE_0118-2,G603,Basic,152,5,2216,39.444,gff,NA,NA,8.62,0.035,NA,0.811,12.19,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T06:43:00Z,70.50173333333333,-63.0431333333333,water,rosette,NA,GE_0118-2,G603,Basic,152,3,2216,49.345,gff,NA,NA,7.741,0.028,NA,0.759,10.049,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T06:43:00Z,70.50173333333333,-63.0431333333333,water,rosette,NA,GE_0118-2,G603,Basic,152,1,2216,99.634,gff,NA,NA,7.661,0.014,NA,0.748,9.068,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T09:45:00Z,70.5036,-62.51785,water,rosette,NA,GE_0120-1,G605,NUT,154,24,2040,0.894,gff,NA,NA,2.046,0.077,NA,0.54,7.322,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T09:45:00Z,70.5036,-62.51785,water,rosette,NA,GE_0120-1,G605,NUT,154,21,2040,9.865,gff,NA,NA,2.225,0.076,NA,0.555,7.075,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T09:45:00Z,70.5036,-62.51785,water,rosette,NA,GE_0120-1,G605,NUT,154,20,2040,19.928,gff,NA,NA,3.821,0.077,NA,0.582,6.865,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T09:45:00Z,70.5036,-62.51785,water,rosette,NA,GE_0120-1,G605,NUT,154,19,2040,30.074,gff,NA,NA,6.31,0.14,NA,0.713,9.184,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T09:45:00Z,70.5036,-62.51785,water,rosette,NA,GE_0120-1,G605,NUT,154,18,2040,39.973,gff,NA,NA,6.589,0.155,NA,0.714,8.932,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T09:45:00Z,70.5036,-62.51785,water,rosette,NA,GE_0120-1,G605,NUT,154,17,2040,50.145,gff,NA,NA,7.166,0.163,NA,0.731,9.266,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T09:45:00Z,70.5036,-62.51785,water,rosette,NA,GE_0120-1,G605,NUT,154,16,2040,60.014,gff,NA,NA,7.704,0.05,NA,0.744,9.73,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T09:45:00Z,70.5036,-62.51785,water,rosette,NA,GE_0120-1,G605,NUT,154,15,2040,69.983,gff,NA,NA,9.023,0.015,NA,0.785,11.107,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T09:45:00Z,70.5036,-62.51785,water,rosette,NA,GE_0120-1,G605,NUT,154,14,2040,79.984,gff,NA,NA,9.786,0.012,NA,0.807,11.975,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T09:45:00Z,70.5036,-62.51785,water,rosette,NA,GE_0120-1,G605,NUT,154,13,2040,99.818,gff,NA,NA,10.19,0.023,NA,0.818,11.933,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T09:45:00Z,70.5036,-62.51785,water,rosette,NA,GE_0120-1,G605,NUT,154,12,2040,124.984,gff,NA,NA,10.958,0.009,NA,0.83,12.091,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T09:45:00Z,70.5036,-62.51785,water,rosette,NA,GE_0120-1,G605,NUT,154,11,2040,150.317,gff,NA,NA,12.126,0.005,NA,0.864,13.309,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T09:45:00Z,70.5036,-62.51785,water,rosette,NA,GE_0120-1,G605,NUT,154,10,2040,200.414,gff,NA,NA,14.239,0.003,NA,0.947,16.398,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T09:45:00Z,70.5036,-62.51785,water,rosette,NA,GE_0120-1,G605,NUT,154,9,2040,250.126,gff,NA,NA,15.543,0.01,NA,0.982,18.374,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T09:45:00Z,70.5036,-62.51785,water,rosette,NA,GE_0120-1,G605,NUT,154,8,2040,300.266,gff,NA,NA,15.843,0.003,NA,0.985,19.147,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T09:45:00Z,70.5036,-62.51785,water,rosette,NA,GE_0120-1,G605,NUT,154,7,2040,401.05,gff,NA,NA,16.299,0.006,NA,0.997,20.807,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T09:45:00Z,70.5036,-62.51785,water,rosette,NA,GE_0120-1,G605,NUT,154,6,2040,500.814,gff,NA,NA,16.705,0.004,NA,1.028,23.318,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T09:45:00Z,70.5036,-62.51785,water,rosette,NA,GE_0120-1,G605,NUT,154,5,2040,600.44,gff,NA,NA,17.371,0.004,NA,1.076,26.932,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T09:45:00Z,70.5036,-62.51785,water,rosette,NA,GE_0120-1,G605,NUT,154,4,2040,701.14,gff,NA,NA,17.884,0.005,NA,1.129,31.993,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T09:45:00Z,70.5036,-62.51785,water,rosette,NA,GE_0120-1,G605,NUT,154,3,2040,800.828,gff,NA,NA,18.501,0.004,NA,1.186,37.886,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T09:45:00Z,70.5036,-62.51785,water,rosette,NA,GE_0120-1,G605,NUT,154,2,2040,901.012,gff,NA,NA,18.858,0.006,NA,1.223,43.329,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T09:45:00Z,70.5036,-62.51785,water,rosette,NA,GE_0120-1,G605,NUT,154,1,2040,1000.715,gff,NA,NA,19.387,0.002,NA,1.287,49.445,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T12:13:00Z,70.5036,-62.51785,water,rosette,NA,GE_0120-2,G605,NUT,155,18,2017,1.15,gff,NA,NA,1.989,0.075,NA,0.521,7.032,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T12:13:00Z,70.5036,-62.51785,water,rosette,NA,GE_0120-2,G605,NUT,155,16,2017,10.315,gff,NA,NA,2.267,0.095,NA,0.555,7.142,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T12:13:00Z,70.5036,-62.51785,water,rosette,NA,GE_0120-2,G605,NUT,155,15,2017,15.03,gff,NA,NA,2.805,0.102,NA,0.553,6.709,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T12:13:00Z,70.5036,-62.51785,water,rosette,NA,GE_0120-2,G605,NUT,155,12,2017,20.049,gff,NA,NA,3.248,0.084,NA,0.553,6.71,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T12:13:00Z,70.5036,-62.51785,water,rosette,NA,GE_0120-2,G605,NUT,155,11,2017,25.318,gff,NA,NA,5.386,0.132,NA,0.665,8.089,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T12:13:00Z,70.5036,-62.51785,water,rosette,NA,GE_0120-2,G605,NUT,155,9,2017,30.374,gff,NA,NA,6.251,0.153,NA,0.707,9.002,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T12:13:00Z,70.5036,-62.51785,water,rosette,NA,GE_0120-2,G605,NUT,155,7,2017,40.062,gff,NA,NA,6.305,0.173,NA,0.704,8.671,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T12:13:00Z,70.5036,-62.51785,water,rosette,NA,GE_0120-2,G605,NUT,155,5,2017,50.054,gff,NA,NA,7.278,0.128,NA,0.736,9.597,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T12:13:00Z,70.5036,-62.51785,water,rosette,NA,GE_0120-2,G605,NUT,155,3,2017,59.529,gff,NA,NA,7.94,0.041,NA,0.757,10.288,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-04,2016-07-04T12:13:00Z,70.5036,-62.51785,water,rosette,NA,GE_0120-2,G605,NUT,155,1,2017,99.534,gff,NA,NA,10.102,0.01,NA,0.82,12.442,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-05,2016-07-05T12:06:00Z,70.49891666666667,-59.5243333333333,water,rosette,NA,GE_0123-1,G615,Full,159,18,617,1.937,gff,NA,NA,0,0.02,NA,0.101,1.278,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-05,2016-07-05T12:06:00Z,70.49891666666667,-59.5243333333333,water,rosette,NA,GE_0123-1,G615,Full,159,16,617,20.165,gff,NA,NA,0.14,0.03,NA,0.258,5.241,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-05,2016-07-05T12:06:00Z,70.49891666666667,-59.5243333333333,water,rosette,NA,GE_0123-1,G615,Full,159,14,617,25.321,gff,NA,NA,2.676,0.04,NA,0.486,5.582,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-05,2016-07-05T12:06:00Z,70.49891666666667,-59.5243333333333,water,rosette,NA,GE_0123-1,G615,Full,159,11,617,29.752,gff,NA,NA,6.678,0.109,NA,0.65,5.788,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-05,2016-07-05T12:06:00Z,70.49891666666667,-59.5243333333333,water,rosette,NA,GE_0123-1,G615,Full,159,9,617,35.036,gff,NA,NA,7.571,0.126,NA,0.675,5.916,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-05,2016-07-05T12:06:00Z,70.49891666666667,-59.5243333333333,water,rosette,NA,GE_0123-1,G615,Full,159,7,617,40.17,gff,NA,NA,7.978,0.15,NA,0.701,6.096,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-05,2016-07-05T12:06:00Z,70.49891666666667,-59.5243333333333,water,rosette,NA,GE_0123-1,G615,Full,159,5,617,49.885,gff,NA,NA,8.435,0.123,NA,0.723,6.302,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-05,2016-07-05T12:06:00Z,70.49891666666667,-59.5243333333333,water,rosette,NA,GE_0123-1,G615,Full,159,3,617,69.655,gff,NA,NA,8.852,0.036,NA,0.764,6.67,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-05,2016-07-05T12:06:00Z,70.49891666666667,-59.5243333333333,water,rosette,NA,GE_0123-1,G615,Full,159,1,617,99.585,gff,NA,NA,9.794,0.038,NA,0.803,7.836,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T02:05:00Z,70.50235,-60.1222833333333,water,rosette,NA,GE_0125-1,G613,NUT,163,19,657,0.952,gff,NA,NA,0,0.008,NA,0,0,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T02:05:00Z,70.50235,-60.1222833333333,water,rosette,NA,GE_0125-1,G613,NUT,163,18,657,10.576,gff,NA,NA,0.514,0.028,NA,0.537,2.905,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T02:05:00Z,70.50235,-60.1222833333333,water,rosette,NA,GE_0125-1,G613,NUT,163,17,657,20.024,gff,NA,NA,4.819,0.054,NA,0.563,4.691,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T02:05:00Z,70.50235,-60.1222833333333,water,rosette,NA,GE_0125-1,G613,NUT,163,16,657,29.863,gff,NA,NA,7.38,0.08,NA,0.709,6.487,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T02:05:00Z,70.50235,-60.1222833333333,water,rosette,NA,GE_0125-1,G613,NUT,163,15,657,39.976,gff,NA,NA,8.812,0.11,NA,0.731,6.426,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T02:05:00Z,70.50235,-60.1222833333333,water,rosette,NA,GE_0125-1,G613,NUT,163,14,657,49.35,gff,NA,NA,9.334,0.13,NA,0.754,6.713,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T02:05:00Z,70.50235,-60.1222833333333,water,rosette,NA,GE_0125-1,G613,NUT,163,13,657,59.367,gff,NA,NA,9.62,0.128,NA,0.765,6.869,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T02:05:00Z,70.50235,-60.1222833333333,water,rosette,NA,GE_0125-1,G613,NUT,163,12,657,69.338,gff,NA,NA,9.734,0.078,NA,0.776,6.824,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T02:05:00Z,70.50235,-60.1222833333333,water,rosette,NA,GE_0125-1,G613,NUT,163,11,657,78.977,gff,NA,NA,10.092,0.035,NA,0.792,7.015,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T02:05:00Z,70.50235,-60.1222833333333,water,rosette,NA,GE_0125-1,G613,NUT,163,10,657,99.257,gff,NA,NA,10.454,0.03,NA,0.817,7.396,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T02:05:00Z,70.50235,-60.1222833333333,water,rosette,NA,GE_0125-1,G613,NUT,163,9,657,124.218,gff,NA,NA,12.512,0.027,NA,0.945,9.791,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T02:05:00Z,70.50235,-60.1222833333333,water,rosette,NA,GE_0125-1,G613,NUT,163,8,657,149.021,gff,NA,NA,13.953,0.021,NA,1.025,11.749,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T02:05:00Z,70.50235,-60.1222833333333,water,rosette,NA,GE_0125-1,G613,NUT,163,7,657,198.664,gff,NA,NA,15.762,0.019,NA,1.109,14.295,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T02:05:00Z,70.50235,-60.1222833333333,water,rosette,NA,GE_0125-1,G613,NUT,163,6,657,247.379,gff,NA,NA,16.579,0.021,NA,1.135,15.322,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T02:05:00Z,70.50235,-60.1222833333333,water,rosette,NA,GE_0125-1,G613,NUT,163,5,657,297.065,gff,NA,NA,16.658,0.026,NA,1.132,15.702,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T02:05:00Z,70.50235,-60.1222833333333,water,rosette,NA,GE_0125-1,G613,NUT,163,4,657,395.794,gff,NA,NA,16.777,0.019,NA,1.118,15.899,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T02:05:00Z,70.50235,-60.1222833333333,water,rosette,NA,GE_0125-1,G613,NUT,163,3,657,494.596,gff,NA,NA,17.736,0.02,NA,1.204,20.633,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T02:05:00Z,70.50235,-60.1222833333333,water,rosette,NA,GE_0125-1,G613,NUT,163,2,657,593.85,gff,NA,NA,18.653,0.018,NA,1.297,27.145,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T02:05:00Z,70.50235,-60.1222833333333,water,rosette,NA,GE_0125-1,G613,NUT,163,1,657,646.771,gff,NA,NA,19.148,0.018,NA,1.343,30.656,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T04:32:00Z,70.51258333333334,-60.4341666666667,water,rosette,NA,GE_0126-2,G612,Basic,164,19,664,1.011,gff,NA,NA,0.021,0.016,NA,0.037,0.386,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T04:32:00Z,70.51258333333334,-60.4341666666667,water,rosette,NA,GE_0126-2,G612,Basic,164,17,664,4.912,gff,NA,NA,0.155,0.018,NA,0.05,1.072,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T04:32:00Z,70.51258333333334,-60.4341666666667,water,rosette,NA,GE_0126-2,G612,Basic,164,15,664,9.928,gff,NA,NA,0.058,0.016,NA,0.073,1.191,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T04:32:00Z,70.51258333333334,-60.4341666666667,water,rosette,NA,GE_0126-2,G612,Basic,164,13,664,14.541,gff,NA,NA,4.129,0.078,NA,0.44,4.283,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T04:32:00Z,70.51258333333334,-60.4341666666667,water,rosette,NA,GE_0126-2,G612,Basic,164,11,664,19.456,gff,NA,NA,6.492,0.069,NA,0.575,5.444,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T04:32:00Z,70.51258333333334,-60.4341666666667,water,rosette,NA,GE_0126-2,G612,Basic,164,9,664,24.732,gff,NA,NA,7.343,0.08,NA,0.626,5.831,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T04:32:00Z,70.51258333333334,-60.4341666666667,water,rosette,NA,GE_0126-2,G612,Basic,164,7,664,29.844,gff,NA,NA,8.08,0.087,NA,0.671,6.188,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T04:32:00Z,70.51258333333334,-60.4341666666667,water,rosette,NA,GE_0126-2,G612,Basic,164,5,664,39.43,gff,NA,NA,8.829,0.107,NA,0.709,6.404,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T04:32:00Z,70.51258333333334,-60.4341666666667,water,rosette,NA,GE_0126-2,G612,Basic,164,3,664,59.362,gff,NA,NA,10.04,0.09,NA,0.773,6.915,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T04:32:00Z,70.51258333333334,-60.4341666666667,water,rosette,NA,GE_0126-2,G612,Basic,164,1,664,99.391,gff,NA,NA,10.731,0.026,NA,0.836,8.304,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T07:00:00Z,70.49988333333333,-61.0155,water,rosette,NA,GE_0128-1,G610,NUT,166,24,840,1.013,gff,NA,NA,0.112,0.027,NA,0.138,0.839,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T07:00:00Z,70.49988333333333,-61.0155,water,rosette,NA,GE_0128-1,G610,NUT,166,21,840,9.778,gff,NA,NA,0.852,0.044,NA,0.417,2.915,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T07:00:00Z,70.49988333333333,-61.0155,water,rosette,NA,GE_0128-1,G610,NUT,166,20,840,19.617,gff,NA,NA,4.752,0.11,NA,0.696,6.41,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T07:00:00Z,70.49988333333333,-61.0155,water,rosette,NA,GE_0128-1,G610,NUT,166,19,840,29.466,gff,NA,NA,7.075,0.133,NA,0.832,8.23,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T07:00:00Z,70.49988333333333,-61.0155,water,rosette,NA,GE_0128-1,G610,NUT,166,18,840,39.342,gff,NA,NA,7.85,0.116,NA,0.866,8.78,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T07:00:00Z,70.49988333333333,-61.0155,water,rosette,NA,GE_0128-1,G610,NUT,166,17,840,49.386,gff,NA,NA,8.465,0.035,NA,0.881,9.092,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T07:00:00Z,70.49988333333333,-61.0155,water,rosette,NA,GE_0128-1,G610,NUT,166,16,840,59.429,gff,NA,NA,8.593,0.033,NA,0.863,8.752,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T07:00:00Z,70.49988333333333,-61.0155,water,rosette,NA,GE_0128-1,G610,NUT,166,15,840,69.406,gff,NA,NA,8.676,0.031,NA,0.812,7.646,NA,colorimetry/autoanalyser,"Tremblay, J. E."
amundsen_2016,2016-07-06,2016-07-06T07:00:00Z,70.49988333333333,-61.0155,water,rosette,NA,GE_0128-1,G610,NUT,166,14,840,79.059,gff,NA,NA,9.126,0.029,NA,0.813,7.546,NA,colorimetry/autoanalyser,"Tremblay, J. E."
